BE Number,BE Category,Clinic Code,Clinic Category,District,State,Current Status,New Status
SBH003638,Fetal Heart Detectors| Ultrasonic,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH003635,Fetal Heart Detectors| Ultrasonic,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007176,Centrifuges| Tabletop,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007007,Aspirators,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH003636,Sphygmomanometers| Mercury,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007085,Sphygmomanometers| Mercury,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007899,Freezers| Laboratory| Vaccine,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007178,Freezers| Laboratory| Vaccine,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007172,Freezers| Laboratory| Vaccine,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007170,Freezers| Laboratory| Vaccine,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007169,Freezers| Laboratory| Vaccine,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007168,Freezers| Laboratory| Vaccine,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007167,Freezers| Laboratory| Vaccine,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH000914,Microscopes| Light| Laboratory,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007171,Freezers| Laboratory| Vaccine,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH003641,Scales| Patient| Platform| Electronic,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007173,Sterilizing Units| Steam| Tabletop,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007468,Sphygmomanometers| Aneroid,SBH089,KESIHATAN,KUDAT,SABAH,PBR,BER 
SBH007166,Freezers| Laboratory| Vaccine,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007177,Lights| Ultraviolet| Germicidal,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH013545,REFRIGERATORS| PHARMACY,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007900,Microscopes| Light| Laboratory,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007185,Light| Examination,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007374,Freezers| Laboratory,SBH040,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007356,Nebulizers| Nonheated,SBH040,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007123,Scales| Infant,SBH040,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007136,Sphygmomanometers| Electronic| Automatic,SBH040,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007221,Refrigerators| Pharmacy ,SBH166,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007231,Sphygmomanometers| Mercury,SBH166,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH017193,Sphygmomanometers| Mercury,SBH166,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH000872,Ophthalmoscopes,SBH038,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH001939,Analyzers| Laboratory| Hematology| Cell Counting| Automated ( Medium),SBH090,KESIHATAN,PITAS,SABAH,ACT,BER 
SBH002551,Freezers| Laboratory| Vaccine,SBH090,KESIHATAN,PITAS,SABAH,ACT,BER 
SBH002553,Freezers| Laboratory| Vaccine,SBH090,KESIHATAN,PITAS,SABAH,PBR,BER 
SBH002550,Scanning Systems| Ultrasonic| General Purpose,SBH090,KESIHATAN,PITAS,SABAH,ACT,BER 
SBH002548,Scanning Systems| Ultrasonic| General Purpose,SBH090,KESIHATAN,PITAS,SABAH,ACT,BER 
SBH013690,Sphygmomanometers| Mercury,SBH043,KESIHATAN,PITAS,SABAH,PBR,BER 
SBH017653,Scales| Patient| Platform| Mechanical,SBH209,KESIHATAN,PITAS,SABAH,ACT,BER 
SBH009622,Scales| Patient| Platform| Mechanical,SBH209,KESIHATAN,PITAS,SABAH,ACT,BER 
SBH009631,Scales| Infant,SBH209,KESIHATAN,PITAS,SABAH,ACT,BER 
SBH003600,Pipetters,SBH039,KESIHATAN,KUDAT,SABAH,PBR,BER 
SBH017237,Sphygmomanometers| Mercury,SBH039,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH017192,Sphygmomanometers| Mercury,SBH039,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007319,Sphygmomanometers| Mercury,SBH039,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007305,Sphygmomanometers| Mercury,SBH039,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH003601,Sphygmomanometers| Mercury,SBH039,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH017234,Sphygmomanometers| Aneroid,SBH039,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007377,Analyzer Body Fat ,SBH040,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007107,Scales| Patient| Platform| Mechanical,SBH040,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007125,Sphygmomanometers| Aneroid,SBH040,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007126,Sphygmomanometers| Aneroid,SBH040,KESIHATAN,KUDAT,SABAH,PBR,BER 
SBH007128,Sphygmomanometers| Mercury,SBH040,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007402,Freezers| Laboratory,SBH171,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH005829,Sphygmomanometers| Mercury,SBH037,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH010979,Fetal Heart Detectors| Ultrasonic,SBH036,KESIHATAN,KUDAT,SABAH,PBR,BER 
SBH010978,Fetal Heart Detectors| Ultrasonic,SBH036,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007276,Refrigerators| Laboratory,SBH170,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007266,Scales| Infant,SBH170,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007338,Scales| Patient| Platform| Electronic,SBH172,KESIHATAN,KUDAT,SABAH,DEA,BER 
SBH009829,Fetal Heart Detectors| Ultrasonic,SBH131,KESIHATAN,KENINGAU,SABAH,PBR,BER
SBH011771,Freezers| Laboratory| Vaccine,SBH269,KESIHATAN,TENOM,SABAH,PBR,BER
SBH012871,ASPIRATORS,SBH178,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH010910,Refrigerators| Pharmacy ,SBH049,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH013035,Scales| Patient| Platform| Mechanical,SBH187,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH010528,Scales| Patient| Platform| Mechanical,SBH186,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH010578,Scales| Patient| Platform| Mechanical,SBH182,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH010514,Scales| Infant,SBH180,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH010521,Sterilizing Units| Steam| Tabletop,SBH186,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH013036,Aspirators,SBH187,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH012952,Aspirators,SBH183,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH010539,Aspirators,SBH181,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH010600,Sterilizing Units| Steam| Tabletop,SBH049,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH013033,Refrigerators| Pharmacy ,SBH187,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH010570,Analyzers| Laboratory| Blood| Hemoglobin,SBH182,KESIHATAN,LAHAD DATU,SABAH,ACT,DEA
SBH008860,Analyzers| Laboratory| Clinical Chemistry| Automated (Medium),SBH054,KESIHATAN,SANDAKAN,SABAH,PBR,BER
SBH020057,Analyzers| Laboratory| Urine| Semiautomated (M),SBH521,KESIHATAN,SANDAKAN,SABAH,ACT,BER
SBH006500,Defibrillators| External| Manual,SBH054,KESIHATAN,SANDAKAN,SABAH,PBR,BER
SBH020025,Scanning Systems| Ultrasonic| General Purpose,SBH228,KESIHATAN,SANDAKAN,SABAH,ACT,BER
SBH012997,Unit-Dose Dispensers| Pill,SBH054,KESIHATAN,SANDAKAN,SABAH,ACT,BER
SBH024123,SPHYGMOMANOMETERS| MERCURY,SBH233,KESIHATAN,SANDAKAN,SABAH,PBR,BER
SBH012757,Scales| Infant,SBH229,KESIHATAN,SANDAKAN,SABAH,ACT,BER
SBH009375,Pipetters,SBH228,KESIHATAN,SANDAKAN,SABAH,PBR,BER
SBH012734,Scales| Infant,SBH232,KESIHATAN,SANDAKAN,SABAH,ACT,BER
SBH012747,Fetal Heart Detectors| Ultrasonic,SBH232,KESIHATAN,SANDAKAN,SABAH,PBR,BER
MLK004602,Ultrasonic Cleaning System,MLK137,PERGIGIAN,ALOR GAJAH,MELAKA,ACT,BER
MLK001252,Scanning Systems| Ultrasonic| General Purpose,MLK002,KESIHATAN,ALOR GAJAH,MELAKA,ACT,BER
MLK001386,Bilirubinometers| Laboratory,MLK003,KESIHATAN,ALOR GAJAH,MELAKA,ACT,BER
MLK005433,Scales| Infant,MLK046,KESIHATAN,ALOR GAJAH,MELAKA,ACT,BER
MLK003878,SPHYGMOMANOMETERS| ANEROID,MLK022,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,BER
MLK001881,Sphygmomanometers| Aneroid,MLK022,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,BER
MLK000932,SPHYGMOMANOMETERS| ANEROID,MLK022,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,BER
MLK000759,Scales| Patient| Platform| Electronic,MLK020,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,BER
MLK020150,WATER PURIFICATION SYSTEMS,MLK024,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,BER
MLK003622,Ophthalmoscopes,MLK025,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,BER
MLK000967,SPHYGMOMANOMETERS| ANEROID,MLK022,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,BER
MLK002143,SPHYGMOMANOMETERS| ANEROID,MLK022,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,BER
MLK001876,SPHYGMOMANOMETERS| ANEROID,MLK022,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,BER
MLK000919,SPHYGMOMANOMETERS| ANEROID,MLK022,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,BER
MLK000918,SPHYGMOMANOMETERS| ANEROID,MLK022,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,BER
MLK003095,Sphygmomanometers| Aneroid,MLK022,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,BER
MLK003400,Ophthalmoscopes,MLK014,KESIHATAN,JASIN,MELAKA,ACT,BER
MLK005007,Sphygmomanometers| Electronic| Manual,MLK009,KESIHATAN,JASIN,MELAKA,ACT,BER
MLK005073,Water Purification Systems,MLK009,KESIHATAN,JASIN,MELAKA,ACT,BER
MLK005058,Water Purification Systems,MLK009,KESIHATAN,JASIN,MELAKA,ACT,BER
MLK002363,X-Ray Film Processors| Automatic,MLK012,KESIHATAN,JASIN,MELAKA,ACT,BER
MLK005907,Amalgamators,MLK154,PERGIGIAN,JASIN,MELAKA,PBR,BER
NSB004534,Sphygmomanometers| Mercury,NSB130,KESIHATAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
NSB004535,Sphygmomanometers| Mercury,NSB130,KESIHATAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
NSB004888,Sphygmomanometers| Mercury,NSB019,KESIHATAN,PORT DICKSON,NEGERI SEMBILAN,ACT,BER
NSB004882,Sphygmomanometers| Mercury,NSB019,KESIHATAN,PORT DICKSON,NEGERI SEMBILAN,ACT,BER
NSB000892,Scales| Patient| Platform| Mechanical,NSB038,KESIHATAN,TAMPIN,NEGERI SEMBILAN,ACT,BER
NSB007348,Scales| Patient| Platform| Mechanical,NSB022,KESIHATAN,PORT DICKSON,NEGERI SEMBILAN,ACT,BER
NSB006735,Sphygmomanometers| Mercury,NSB019,KESIHATAN,PORT DICKSON,NEGERI SEMBILAN,ACT,BER
NSB000894,Nebulizers| Nonheated,NSB038,KESIHATAN,TAMPIN,NEGERI SEMBILAN,ACT,BER
NSB000401,Sphygmomanometers| Mercury,NSB138,KESIHATAN,TAMPIN,NEGERI SEMBILAN,ACT,BER
NSB002356,Scales| Patient| Platform| Mechanical,NSB065,KESIHATAN,JEMPOL,NEGERI SEMBILAN,ACT,BER
NSB009190,Ophthalmoscopes,NSB045,KESIHATAN,JELEBU,NEGERI SEMBILAN,ACT,BER
NSB006231,Amalgamators,NSB151,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
NSB004224,Amalgamators,NSB170,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
NSB002674,Dental Delivery Units,NSB245,PERGIGIAN,JELEBU,NEGERI SEMBILAN,ACT,BER
NSB006701,Sterilizing Units| Steam| Tabletop,NSB030,KESIHATAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
NSB005284,Sterilizing Units| Steam| Tabletop,NSB035,KESIHATAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
NSB006262,Chairs| Examination/Treatment| Dentistry,NSB151,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
NSB005446,Chairs| Examination/Treatment| Dentistry,NSB155,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
NSB004046,Fume Extractor,NSB149,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
NSB023033,CHAIRS| EXAMINATION/TREATMENT| DENTISTRY,NSB149,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
NSB006023,Amalgamators,NSB169,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
NSB009777,Fume Extractor,NSB207,PERGIGIAN,TAMPIN,NEGERI SEMBILAN,ACT,BER
NSB002677,Micromotor,NSB245,PERGIGIAN,JELEBU,NEGERI SEMBILAN,ACT,BER
NSB008307,Ophthalmoscopes,NSB008,KESIHATAN,JEMPOL,NEGERI SEMBILAN,ACT,BER
NSB004292,Chairs| Examination/Treatment| Dentistry,NSB164,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
NSB004067,STERILIZING UNITS| STEAM,NSB167,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,BER
PNG000283,Dental Delivery Units,PNG221,PERGIGIAN,BARAT DAYA,PULAU PINANG,ACT,BER
PNG000300,Dental Delivery Units,PNG221,PERGIGIAN,BARAT DAYA,PULAU PINANG,ACT,BER
PNG000155,Chairs| Examination/Treatment| Dentistry,PNG181,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000157,Chairs| Examination/Treatment| Dentistry,PNG181,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000136,Micromotor,PNG181,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000158,Radiographic Units| Dental,PNG181,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000129,Trimmers| Model| Dental,PNG181,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG001511,WATER BOILER,PNG181,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PRK008872,Oximeters| Pulse,PRK026,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK025072,REFRIGERATORS| PHARMACY,PRK026,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK007930,Scales| Infant,PRK019,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK020425,DISPENSERS,PRK020,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK008597,Scales| Patient| Platform| Mechanical,PRK177,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK007745,Scales| Patient| Platform| Mechanical,PRK192,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK015356,Sphygmomanometers| Mercury,PRK183,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK009330,Refrigerators| Laboratory,PRK556,KESIHATAN,HILIR PERAK,PERAK,ACT,BER
PRK006217,Trimmers| Model| Dental,PRK518,PERGIGIAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK006390,Amalgamators,PRK538,PERGIGIAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK020372,AMALGAMATORS,PRK518,PERGIGIAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK007463,Sterilizing Units| Portable,PRK520,PERGIGIAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK006956,Aspirators,PRK058,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK006945,Aspirators,PRK058,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK007402,Light| Examination,PRK266,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK007826,Sphygmomanometers| Aneroid,PRK248,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK006892,Analyzers| Laboratory| Blood| Hemoglobin,PRK059,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK006400,Lights| Dental,PRK533,PERGIGIAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK006386,Amalgamators,PRK535,PERGIGIAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK006402,Amalgamators,PRK518,PERGIGIAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK007441,Hp Maintenance System,PRK520,PERGIGIAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK004907,CHAIRS| EXAMINATION/TREATMENT| DENTISTRY,PRK490,PERGIGIAN,MANJUNG,PERAK,ACT,BER
PRK004894,Chairs| Examination/Treatment| Dentistry,PRK490,PERGIGIAN,MANJUNG,PERAK,ACT,BER
PRK008921,Sterilizing Units| Steam,PRK523,PERGIGIAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK004152,Lights| Dental,PRK554,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK005680,Lights| Dental,PRK472,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK005661,Lights| Dental| Intraoral,PRK476,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK005720,Dental Delivery Units,PRK472,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK005627,Sterilizing Units| Steam,PRK472,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK005650,Sterilizing Units| Steam,PRK472,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK005711,Sterilizing Units| Steam,PRK472,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004286,Lights| Dental,PRK473,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004248,Sterilizing Units| Steam,PRK473,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004236,Hp Maintenance System,PRK473,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK005678,Sterilizing Units| Steam,PRK483,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004278,Lights| Dental,PRK478,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004254,Chairs| Examination/Treatment| Dentistry,PRK481,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004258,Ultrasonic Cleaning System,PRK481,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK005659,Amalgamators,PRK476,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
SBH010030,Sphygmomanometers| Mercury,SBH091,KESIHATAN,KINABATANGAN,SABAH,ACT,BER
SBH010015,Sphygmomanometers| Mercury,SBH091,KESIHATAN,KINABATANGAN,SABAH,ACT,BER
SBH006743,Sphygmomanometers| Mercury,SBH091,KESIHATAN,KINABATANGAN,SABAH,ACT,BER
SBH010041,Sphygmomanometers| Mercury,SBH091,KESIHATAN,KINABATANGAN,SABAH,ACT,BER
SBH006765,Sphygmomanometers| Mercury,SBH091,KESIHATAN,KINABATANGAN,SABAH,ACT,BER
SBH006749,Sphygmomanometers| Mercury,SBH091,KESIHATAN,KINABATANGAN,SABAH,ACT,BER
SBH006890,Fetal Heart Detectors| Ultrasonic,SBH091,KESIHATAN,KINABATANGAN,SABAH,PBR,BER
SBH010048,Sphygmomanometers| Aneroid,SBH091,KESIHATAN,KINABATANGAN,SABAH,PBR,BER
SBH010016,Sphygmomanometers| Mercury,SBH091,KESIHATAN,KINABATANGAN,SABAH,ACT,BER
SBH010043,Sphygmomanometers| Mercury,SBH091,KESIHATAN,KINABATANGAN,SABAH,ACT,BER
SBH006889,Sphygmomanometers| Mercury,SBH091,KESIHATAN,KINABATANGAN,SABAH,ACT,BER
SBH010017,Sphygmomanometers| Mercury,SBH091,KESIHATAN,KINABATANGAN,SABAH,ACT,BER
SWK007525,LIGHTS| DENTAL,SWK445,PERGIGIAN,BINTULU,SARAWAK,ACT,BER
SWK005279,Sterilizing Units| Portable,SWK445,PERGIGIAN,BINTULU,SARAWAK,ACT,BER
SWK007261,STERILIZING UNITS| STEAM,SWK445,PERGIGIAN,BINTULU,SARAWAK,ACT,BER
SWK023396,ASPIRATORS| DENTAL,SWK445,PERGIGIAN,BINTULU,SARAWAK,ACT,BER
SWK023503,MICROMOTOR,SWK445,PERGIGIAN,BINTULU,SARAWAK,ACT,BER
SWK003738,Hp Maintenance System,SWK445,PERGIGIAN,BINTULU,SARAWAK,ACT,BER
SWK011275,Concentrators| Oxygen,SWK016,KESIHATAN,BINTULU,SARAWAK,ACT,BER
SWK003719,Sphygmomanometers| Electronic| Automatic,SWK021,KESIHATAN,BINTULU,SARAWAK,N/A,BER
SWK005970,LIGHTS| DENTAL| INTRAORAL,SWK250,PERGIGIAN,KUCHING,SARAWAK,ACT,BER
SWK000844,Lights| Dental| Intraoral,SWK250,PERGIGIAN,KUCHING,SARAWAK,ACT,BER
SWK015923,Scanning Systems| Ultrasonic| General Purpose,SWK118,KESIHATAN,MUKAH,SARAWAK,ACT,BER
SWK016066,ELECTROCARDIOGRAPHS| MULTICHANNEL,SWK151,KESIHATAN,SAMARAHAN,SARAWAK,ACT,BER
SWK016220,Scales| Patient| Platform| Mechanical,SWK213,KESIHATAN,SAMARAHAN,SARAWAK,ACT,BER
SWK003554,Scales| Infant,SWK147,KESIHATAN,SAMARAHAN,SARAWAK,ACT,BER
SWK007576,Nebulizers| Nonheated,SWK147,KESIHATAN,SAMARAHAN,SARAWAK,ACT,BER
SWK007563,Ophthalmoscopes,SWK147,KESIHATAN,SAMARAHAN,SARAWAK,ACT,BER
SWK000298,Aspirators,SWK149,KESIHATAN,SAMARAHAN,SARAWAK,ACT,BER
SWK000295,Nebulizers| Nonheated,SWK149,KESIHATAN,SAMARAHAN,SARAWAK,ACT,BER
SWK001587,Sphygmomanometers| Mercury,SWK152,KESIHATAN,SAMARAHAN,SARAWAK,ACT,BER
SWK001605,Sphygmomanometers| Mercury,SWK152,KESIHATAN,SAMARAHAN,SARAWAK,ACT,BER
SWK004339,Chairs| Examination/Treatment| Dentistry,SWK232,PERGIGIAN,SARIKEI,SARAWAK,ACT,BER
SWK004060,Micromotor,SWK325,PERGIGIAN,SIBU,SARAWAK,ACT,BER
SWK023227,LIGHTS| DENTAL,SWK346,PERGIGIAN,SIBU,SARAWAK,ACT,BER
MLK003813,Ergometers| Bicycle,MLK026,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,DEA
MLK003814,Ergometers| Bicycle,MLK026,KESIHATAN,MELAKA TENGAH,MELAKA,ACT,DEA
JHR015277,Refrigerators| Laboratory,JHR083,KESIHATAN,SEGAMAT,JOHOR,ACT,DEA
JHR012693,Refrigerators| Laboratory,JHR079,KESIHATAN,SEGAMAT,JOHOR,ACT,DEA
JHR013351,Refrigerators| Laboratory,JHR079,KESIHATAN,SEGAMAT,JOHOR,ACT,DEA
JHR012718,Refrigerators| Laboratory,JHR079,KESIHATAN,SEGAMAT,JOHOR,ACT,DEA
JHR013181,Refrigerators| Laboratory,JHR079,KESIHATAN,SEGAMAT,JOHOR,ACT,DEA
JHR006864,Scales| Infant,JHR084,KESIHATAN,SEGAMAT,JOHOR,ACT,DEA
JHR006862,Scales| Infant,JHR084,KESIHATAN,SEGAMAT,JOHOR,ACT,DEA
JHR006820,Scales| Infant,JHR084,KESIHATAN,SEGAMAT,JOHOR,ACT,DEA
JHR006857,Scales| Infant,JHR084,KESIHATAN,SEGAMAT,JOHOR,ACT,DEA
JHR006859,Scales| Infant,JHR084,KESIHATAN,SEGAMAT,JOHOR,ACT,DEA
JHR006869,Scales| Infant,JHR084,KESIHATAN,SEGAMAT,JOHOR,ACT,DEA
