BE Number,BE Category,Clinic Code,Clinic Category,District,State,Current Status,New Status
NSB003925,Treadmills,NSB002,KESIHATAN,Jelebu,NEGERI SEMBILAN,ACT,BER
NSB006263,Chairs| Examination/Treatment| Dentistry| Specialist,NSB151,PERGIGIAN,Seremban,NEGERI SEMBILAN,ACT,BER
NSB008650,Refrigerators| Laboratory,NSB054,KESIHATAN,Jelebu,NEGERI SEMBILAN,ACT,BER
NSB002825,Refrigerators| Pharmacy ,NSB055,KESIHATAN,Jelebu,NEGERI SEMBILAN,ACT,BER
NSB008680,Refrigerators| Laboratory,NSB056,KESIHATAN,Jelebu,NEGERI SEMBILAN,ACT,BER
NSB008706,Ophthalmoscopes,NSB001,KESIHATAN,Jelebu,NEGERI SEMBILAN,ACT,BER
NSB001349,Cameras| Identification,NSB040,KESIHATAN,Tampin,NEGERI SEMBILAN,ACT,BER
NSB001317,Scales| Patient| Platform| Mechanical,NSB040,KESIHATAN,Tampin,NEGERI SEMBILAN,ACT,BER
NSB024452,OPHTHALMOSCOPES,NSB003,KESIHATAN,Jelebu,NEGERI SEMBILAN,ACT,BER
NSB020172,SPHYGMOMANOMETERS| ANEROID,NSB003,KESIHATAN,Jelebu,NEGERI SEMBILAN,ACT,BER
NSB000172,Sphygmomanometers| Mercury,NSB003,KESIHATAN,Jelebu,NEGERI SEMBILAN,ACT,BER
NSB000967,Light| Examination,NSB002,KESIHATAN,Jelebu,NEGERI SEMBILAN,ACT,BER
PNG024630,Bilirubinometers| Laboratory,PNG011,KESIHATAN,Seberang Perai Selatan,Pulau Pinang,ACT,BER
PNG005149,Fetal Heart Detectors| Ultrasonic,PNG011,KESIHATAN,Seberang Perai Tengah,Pulau Pinang,ACT,BER
PNG007495,Freezers| Laboratory| Vaccine,PNG011,KESIHATAN,Seberang Perai Tengah,Pulau Pinang,ACT,BER
PNG006612,Scales Infant,PNG011,KESIHATAN,Seberang Perai Tengah,Pulau Pinang,ACT,BER
PNG005130,Scales| Patient| Platform| Mechanical,PNG011,KESIHATAN,Seberang Perai Tengah,Pulau Pinang,ACT,BER
PNG004392,Scales| Patient| Platform| Mechanical,PNG062,KESIHATAN,Seberang Perai Tengah,Pulau Pinang,ACT,BER
PNG005040,Scales| Patient| Platform| Mechanical,PNG060,KESIHATAN,Seberang Perai Tengah,Pulau Pinang,ACT,BER
PNG005051,Sphygmomanometers| Aneroid,PNG060,KESIHATAN,Seberang Perai Tengah,Pulau Pinang,ACT,BER
PNG008415,Scales| Patient| Platform| Electronic,PNG250,KESIHATAN,Seberang Perai Tengah,Pulau Pinang,ACT,BER
PRK006765,Unit Dose Dispensers Pill,PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,DEA
PRK015826,Unit Dose Dispensers Pill,PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,DEA
PRK005341,Scales| Patient| Platform| Mechanical,PRK287,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK025289,Pipetters,PRK064,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005370,Scales| Patient| Platform| Mechanical,PRK293,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK004736,Aspirators,PRK066,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK004737,Aspirators,PRK066,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK003928,Light| Examination,PRK066,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK003904,Fetal Heart Detectors| Ultrasonic,PRK066,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005227,Sphygmomameters| Mercury,PRK297,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK014003,Sphygmomameters| Mercury,PRK062,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005060,Aspirators,PRK067,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK024103,Aspirators,PRK067,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005003,Sphygmomameters| Aneroid,PRK067,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005058,Monitoring Systems| Physiologic,PRK067,KESIHATAN,MANJUNG,PERAK,ACT,BER
