BE Number,BE Category,Clinic Code,Clinic Category,District,State,Current Status ,New Status 
SBH012820,ANALYZERS| LABORATORY| BLOOD| HEMOGLOBIN,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012821,Scales|Patient|Platform|Electronic,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012822,Scales| Infant,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012829,Refrigerators| Laboratory,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012832,Sphygmomanometers| Aneroid,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012833,Sphygmomanometers| Aneroid,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012834,Sphygmomanometers| Aneroid,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012835,Sphygmomanometers| Aneroid,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012836,Fetal Heart Detectors| Ultrasonic,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012837,Scales|Patient|Platform|Electronic,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012838,Scales| Infant,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012843,Scales|Patient|Platform|Mechanical,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012888,DEFIBRILLATORS| EXTERNAL| MANUAL,SBH273,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH013002,Scales|Patient|Platform|Electronic,SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH013580,Refrigerators| Pharmacy ,SBH026,KESIHATAN,Tenom,Sabah,ACT,DEA
SBH013612,FREEZERS| LABORATORY VACCINE,SBH274,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH013863,Scales| Infant,SBH025,KESIHATAN,Tenom,Sabah,ACT,DEA
SBH013870,Aspirators,SBH025,KESIHATAN,Tenom,Sabah,ACT,DEA
SBH016197,Scales|Patient|Platform|Electronic,SBH008,KESIHATAN,Sipitang,Sabah,ACT,DEA
SBH017681,ANALYZERS| LABORATORY| BREATH| CARBON MONOXIDE,SBH052,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH018156,Scales| Infant,SBH270,KESIHATAN,Tenom,Sabah,ACT,DEA
SBH020112,INCUBATORS| INFANT,SBH273,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH024129,SCALES| INFANT,SBH226,KESIHATAN,Sandakan,Sabah,ACT,DEA

